EXPERIMENTAL DATA:c:\digitam\result\jbscal03.xpt       DATE 21-Sep-18
START TIME:  12:09       STOP TIME:  14:33       TOTAL TIME:  2:24
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
4909	297.571	127.379	 	 	 	 
4910	297.595	127.676	 	 	 	 
4911	297.669	127.974	 	 	 	 
4912	297.693	128.272	 	 	 	 
4913	297.767	128.569	 	 	 	 
4914	297.742	128.867	 	 	 	 
4915	297.718	129.165	 	 	 	 
4916	297.644	129.463	 	 	 	 
4917	297.718	129.760	 	 	 	 
4918	297.791	130.058	 	 	 	 
4919	297.718	130.356	 	 	 	 
4920	297.669	130.653	 	 	 	 
4921	297.644	130.951	 	 	 	 
4922	297.699	131.249	 	 	 	 
4923	297.595	131.546	 	 	 	 
4924	297.767	131.844	 	 	 	 
4925	297.791	132.142	 	 	 	 
4926	297.718	132.440	 	 	 	 
4927	297.767	132.737	 	 	 	 
4928	297.791	133.035	 	 	 	 
4929	297.816	133.333	 	 	 	 
4930	297.840	133.631	 	 	 	 
4931	297.742	133.929	 	 	 	 
4932	297.840	134.226	 	 	 	 
4933	297.742	134.524	 	 	 	 
4934	297.890	134.822	 	 	 	 
4935	297.914	135.120	 	 	 	 
4936	297.890	135.418	 	 	 	 
4937	297.914	135.716	 	 	 	 
4938	297.914	136.014	 	 	 	 
4939	297.840	136.312	 	 	 	 
4940	297.963	136.609	 	 	 	 
4941	297.865	136.907	 	 	 	 
4942	297.939	137.205	 	 	 	 
4943	297.988	137.503	 	 	 	 
4944	297.865	137.801	 	 	 	 
4945	297.963	138.099	 	 	 	 
4946	298.012	138.397	 	 	 	 
4947	298.012	138.695	 	 	 	 
4948	298.061	138.993	 	 	 	 
4949	298.061	139.291	 	 	 	 
4950	298.110	139.589	 	 	 	 
4951	298.086	139.887	 	 	 	 
4952	298.061	140.186	 	 	 	 
4953	298.037	140.484	 	 	 	 
4954	298.159	140.782	 	 	 	 
4955	298.061	141.080	 	 	 	 
4956	298.110	141.378	 	 	 	 
4957	298.110	141.676	 	 	 	 
4958	298.061	141.974	 	 	 	 
4959	298.110	142.272	 	 	 	 
4960	298.086	142.570	 	 	 	 
4961	298.086	142.868	 	 	 	 
4962	298.061	143.166	 	 	 	 
4963	298.061	143.464	 	 	 	 
4964	298.037	143.762	 	 	 	 
4965	298.135	144.061	 	 	 	 
4966	298.061	144.359	 	 	 	 
4967	297.988	144.657	 	 	 	 
4968	298.012	144.955	 	 	 	 
4969	298.135	145.253	 	 	 	 
4970	298.135	145.551	 	 	 	 
4971	298.061	145.849	 	 	 	 
4972	298.061	146.147	 	 	 	 
4973	297.988	146.445	 	 	 	 
4974	298.159	146.743	 	 	 	 
4975	298.159	147.041	 	 	 	 
4976	298.086	147.339	 	 	 	 
4977	298.110	147.638	 	 	 	 
4978	298.159	147.936	 	 	 	 
4979	298.159	148.234	 	 	 	 
4980	298.135	148.532	 	 	 	 
4981	298.110	148.830	 	 	 	 
4982	298.135	149.128	 	 	 	 
4983	298.159	149.426	 	 	 	 
4984	298.258	149.725	 	 	 	 
4985	298.209	150.023	 	 	 	 
4986	298.159	150.321	 	 	 	 
4987	298.307	150.619	 	 	 	 
4988	298.331	150.918	 	 	 	 
4989	298.184	151.216	 	 	 	 
4990	298.307	151.514	 	 	 	 
4991	298.233	151.812	 	 	 	 
4992	298.307	152.111	 	 	 	 
4993	298.282	152.409	 	 	 	 
4994	298.307	152.707	 	 	 	 
4995	298.233	153.006	 	 	 	 
4996	298.405	153.304	 	 	 	 
4997	298.356	153.602	 	 	 	 
4998	298.380	153.901	 	 	 	 
4999	298.380	154.199	 	 	 	 
5000	298.282	154.497	 	 	 	 
5001	298.405	154.796	 	 	 	 
5002	298.331	155.094	 	 	 	 
5003	298.405	155.392	 	 	 	 
5004	298.331	155.691	 	 	 	 
5005	298.356	155.989	 	 	 	 
5006	298.331	156.288	 	 	 	 
5007	298.331	156.586	 	 	 	 
5008	298.356	156.884	 	 	 	 
5009	298.258	157.182	 	 	 	 
5010	298.307	157.481	 	 	 	 
5011	298.356	157.779	 	 	 	 
5012	298.405	158.078	 	 	 	 
5013	298.331	158.376	 	 	 	 
5014	298.356	158.674	 	 	 	 
5015	298.331	158.973	 	 	 	 
5016	298.356	159.271	 	 	 	 
5017	298.454	159.569	 	 	 	 
5018	298.405	159.868	 	 	 	 
5019	298.307	160.166	 	 	 	 
5020	298.478	160.465	 	 	 	 
5021	298.405	160.763	 	 	 	 
5022	298.380	161.061	 	 	 	 
5023	298.503	161.360	 	 	 	 
5024	298.429	161.658	 	 	 	 
5025	298.454	161.957	 	 	 	 
5026	298.307	162.255	 	 	 	 
5027	298.429	162.553	 	 	 	 
5028	298.399	162.852	 	 	 	 
5029	298.454	163.150	 	 	 	 
5030	298.429	163.449	 	 	 	 
5031	298.429	163.747	 	 	 	 
5032	298.503	164.046	 	 	 	 
5033	298.478	164.344	 	 	 	 
5034	298.454	164.643	 	 	 	 
5035	298.380	164.941	 	 	 	 
5036	298.503	165.239	 	 	 	 
5037	298.552	165.538	 	 	 	 
5038	298.528	165.837	 	 	 	 
5039	298.478	166.135	 	 	 	 
5040	298.577	166.434	 	 	 	 
5041	298.552	166.732	 	 	 	 
5042	298.429	167.031	 	 	 	 
5043	298.528	167.329	 	 	 	 
5044	298.478	167.628	 	 	 	 
5045	298.478	167.926	 	 	 	 
5046	298.454	168.225	 	 	 	 
5047	298.331	168.523	 	 	 	 
5048	298.405	168.821	 	 	 	 
5049	298.356	169.120	 	 	 	 
5050	298.405	169.418	 	 	 	 
5051	298.380	169.716	 	 	 	 
5052	298.454	170.015	 	 	 	 
5053	298.503	170.313	 	 	 	 
5054	298.577	170.612	 	 	 	 
5055	298.454	170.910	 	 	 	 
5056	298.454	171.209	 	 	 	 
5057	298.528	171.507	 	 	 	 
5058	298.528	171.806	 	 	 	 
5059	298.577	172.104	 	 	 	 
5060	298.552	172.403	 	 	 	 
5061	298.601	172.702	 	 	 	 
5062	298.552	173.000	 	 	 	 
5063	298.429	173.299	 	 	 	 
5064	298.552	173.597	 	 	 	 
5065	298.552	173.896	 	 	 	 
5066	298.478	174.194	 	 	 	 
5067	298.577	174.493	 	 	 	 
5068	298.626	174.791	 	 	 	 
5069	298.528	175.090	 	 	 	 
5070	298.454	175.388	 	 	 	 
5071	298.503	175.687	 	 	 	 
5072	298.503	175.985	 	 	 	 
5073	298.528	176.284	 	 	 	 
5074	298.405	176.582	 	 	 	 
5075	298.552	176.881	 	 	 	 
5076	298.552	177.179	 	 	 	 
5077	298.503	177.478	 	 	 	 
5078	298.577	177.777	 	 	 	 
5079	298.552	178.075	 	 	 	 
5080	298.503	178.374	 	 	 	 
5081	298.546	178.672	 	 	 	 
5082	298.503	178.971	 	 	 	 
5083	298.478	179.269	 	 	 	 
5084	298.503	179.568	 	 	 	 
5085	298.552	179.866	 	 	 	 
5086	298.601	180.165	 	 	 	 
5087	298.478	180.463	 	 	 	 
5088	298.552	180.762	 	 	 	 
5089	298.577	181.060	 	 	 	 
5090	298.577	181.359	 	 	 	 
5091	298.503	181.657	 	 	 	 
5092	298.601	181.956	 	 	 	 
5093	298.577	182.255	 	 	 	 
5094	298.528	182.553	 	 	 	 
5095	298.626	182.852	 	 	 	 
5096	298.552	183.150	 	 	 	 
5097	298.675	183.449	 	 	 	 
5098	298.626	183.748	 	 	 	 
5099	298.675	184.046	 	 	 	 
5100	298.577	184.345	 	 	 	 
5101	298.601	184.643	 	 	 	 
5102	298.601	184.942	 	 	 	 
5103	298.650	185.241	 	 	 	 
5104	298.503	185.539	 	 	 	 
5105	298.626	185.838	 	 	 	 
5106	298.675	186.137	 	 	 	 
5107	298.675	186.435	 	 	 	 
5108	298.675	186.734	 	 	 	 
5109	298.724	187.033	 	 	 	 
5110	298.699	187.331	 	 	 	 
5111	298.650	187.630	 	 	 	 
5112	298.748	187.929	 	 	 	 
5113	298.699	188.227	 	 	 	 
5114	298.699	188.526	 	 	 	 
5115	298.699	188.825	 	 	 	 
5116	298.847	189.124	 	 	 	 
5117	298.724	189.422	 	 	 	 
5118	298.699	189.721	 	 	 	 
5119	298.724	190.020	 	 	 	 
5120	298.577	190.318	 	 	 	 
5121	298.773	190.617	 	 	 	 
5122	298.724	190.916	 	 	 	 
5123	298.822	191.215	 	 	 	 
5124	298.748	191.513	 	 	 	 
5125	298.773	191.812	 	 	 	 
5126	298.748	192.111	 	 	 	 
5127	298.675	192.410	 	 	 	 
5128	298.724	192.708	 	 	 	 
5129	298.748	193.007	 	 	 	 
5130	298.797	193.306	 	 	 	 
5131	298.626	193.605	 	 	 	 
5132	298.724	193.903	 	 	 	 
5133	298.724	194.202	 	 	 	 
5134	298.675	194.501	 	 	 	 
5135	298.699	194.799	 	 	 	 
5136	298.773	195.098	 	 	 	 
5137	298.773	195.397	 	 	 	 
5138	298.822	195.696	 	 	 	 
5139	298.748	195.994	 	 	 	 
5140	298.699	196.293	 	 	 	 
5141	298.748	196.592	 	 	 	 
5142	298.724	196.891	 	 	 	 
5143	298.773	197.189	 	 	 	 
5144	298.748	197.488	 	 	 	 
5145	298.699	197.787	 	 	 	 
5146	298.797	198.086	 	 	 	 
5147	298.748	198.384	 	 	 	 
5148	298.822	198.683	 	 	 	 
5149	298.797	198.982	 	 	 	 
5150	298.748	199.281	 	 	 	 
5151	298.773	199.580	 	 	 	 
5152	298.797	199.878	 	 	 	 
5153	298.797	200.177	 	 	 	 
5154	298.896	200.476	 	 	 	 
5155	298.822	200.775	 	 	 	 
5156	298.797	201.074	 	 	 	 
5157	298.773	201.372	 	 	 	 
5158	298.797	201.671	 	 	 	 
5159	298.822	201.970	 	 	 	 
5160	298.748	202.269	 	 	 	 
5161	298.847	202.568	 	 	 	 
5162	298.822	202.866	 	 	 	 
5163	298.847	203.165	 	 	 	 
5164	298.773	203.464	 	 	 	 
5165	298.773	203.763	 	 	 	 
5166	298.797	204.062	 	 	 	 
5167	298.699	204.360	 	 	 	 
5168	298.773	204.659	 	 	 	 
5169	298.797	204.958	 	 	 	 
5170	298.797	205.257	 	 	 	 
5171	298.847	205.556	 	 	 	 
5172	298.871	205.854	 	 	 	 
5173	298.773	206.153	 	 	 	 
5174	298.822	206.452	 	 	 	 
5175	298.773	206.751	 	 	 	 
5176	298.773	207.050	 	 	 	 
5177	298.822	207.348	 	 	 	 
5178	298.847	207.647	 	 	 	 
5179	298.871	207.946	 	 	 	 
5180	298.822	208.245	 	 	 	 
5181	298.871	208.544	 	 	 	 
5182	298.797	208.843	 	 	 	 
5183	298.871	209.141	 	 	 	 
5184	298.920	209.440	 	 	 	 
5185	298.847	209.739	 	 	 	 
5186	298.847	210.038	 	 	 	 
5187	298.896	210.337	 	 	 	 
5188	298.871	210.636	 	 	 	 
5189	298.797	210.935	 	 	 	 
5190	298.822	211.233	 	 	 	 
5191	298.871	211.532	 	 	 	 
5192	298.871	211.831	 	 	 	 
5193	298.797	212.130	 	 	 	 
5194	298.871	212.429	 	 	 	 
5195	298.773	212.728	 	 	 	 
5196	298.945	213.027	 	 	 	 
5197	298.822	213.325	 	 	 	 
5198	298.797	213.624	 	 	 	 
5199	298.822	213.923	 	 	 	 
5200	298.871	214.222	 	 	 	 
5201	298.724	214.521	 	 	 	 
5202	298.822	214.819	 	 	 	 
5203	298.896	215.118	 	 	 	 
5204	298.847	215.417	 	 	 	 
5205	298.724	215.716	 	 	 	 
5206	298.724	216.015	 	 	 	 
5207	298.773	216.313	 	 	 	 
5208	298.797	216.612	 	 	 	 
5209	298.822	216.911	 	 	 	 
5210	298.675	217.210	 	 	 	 
5211	298.699	217.508	 	 	 	 
5212	298.797	217.807	 	 	 	 
5213	298.773	218.106	 	 	 	 
5214	298.699	218.405	 	 	 	 
5215	298.650	218.703	 	 	 	 
5216	298.748	219.002	 	 	 	 
5217	298.773	219.301	 	 	 	 
5218	298.699	219.600	 	 	 	 
5219	298.650	219.898	 	 	 	 
5220	298.748	220.197	 	 	 	 
5221	298.626	220.496	 	 	 	 
5222	298.699	220.794	 	 	 	 
5223	298.699	221.093	 	 	 	 
5224	298.577	221.392	 	 	 	 
5225	298.650	221.690	 	 	 	 
5226	298.601	221.989	 	 	 	 
5227	298.601	222.287	 	 	 	 
5228	298.528	222.586	 	 	 	 
5229	298.528	222.884	 	 	 	 
5230	298.454	223.183	 	 	 	 
5231	298.552	223.481	 	 	 	 
5232	298.503	223.780	 	 	 	 
5233	298.577	224.079	 	 	 	 
5234	298.601	224.377	 	 	 	 
5235	298.478	224.676	 	 	 	 
5236	298.577	224.974	 	 	 	 
5237	298.552	225.273	 	 	 	 
5238	298.552	225.571	 	 	 	 
5239	298.478	225.870	 	 	 	 
5240	298.509	226.168	 	 	 	 
5241	298.503	226.467	 	 	 	 
5242	298.552	226.765	 	 	 	 
5243	298.528	227.064	 	 	 	 
5244	298.577	227.362	 	 	 	 
5245	298.478	227.661	 	 	 	 
5246	298.429	227.959	 	 	 	 
5247	298.454	228.258	 	 	 	 
5248	298.503	228.556	 	 	 	 
5249	298.478	228.855	 	 	 	 
5250	298.601	229.153	 	 	 	 
5251	298.503	229.452	 	 	 	 
5252	298.503	229.750	 	 	 	 
5253	298.503	230.049	 	 	 	 
5254	298.552	230.347	 	 	 	 
5255	298.503	230.646	 	 	 	 
5256	298.528	230.944	 	 	 	 
5257	298.380	231.243	 	 	 	 
5258	298.478	231.541	 	 	 	 
5259	298.503	231.840	 	 	 	 
5260	298.380	232.138	 	 	 	 
5261	298.429	232.437	 	 	 	 
5262	298.380	232.735	 	 	 	 
5263	298.380	233.033	 	 	 	 
5264	298.503	233.332	 	 	 	 
5265	298.454	233.630	 	 	 	 
5266	298.454	233.929	 	 	 	 
5267	298.405	234.227	 	 	 	 
5268	298.429	234.526	 	 	 	 
5269	298.429	234.824	 	 	 	 
5270	298.429	235.123	 	 	 	 
5271	298.380	235.421	 	 	 	 
5272	298.380	235.719	 	 	 	 
5273	298.380	236.018	 	 	 	 
5274	298.380	236.316	 	 	 	 
5275	298.478	236.615	 	 	 	 
5276	298.478	236.913	 	 	 	 
5277	298.380	237.211	 	 	 	 
5278	298.478	237.510	 	 	 	 
5279	298.405	237.808	 	 	 	 
5280	298.380	238.107	 	 	 	 
5281	298.454	238.405	 	 	 	 
5282	298.282	238.703	 	 	 	 
5283	298.380	239.002	 	 	 	 
5284	298.454	239.300	 	 	 	 
5285	298.454	239.599	 	 	 	 
5286	298.503	239.897	 	 	 	 
5287	298.405	240.196	 	 	 	 
5288	298.454	240.494	 	 	 	 
5289	298.552	240.793	 	 	 	 
5290	298.478	241.091	 	 	 	 
5291	298.552	241.390	 	 	 	 
5292	298.601	241.688	 	 	 	 
5293	298.528	241.987	 	 	 	 
5294	298.528	242.285	 	 	 	 
5295	298.528	242.584	 	 	 	 
5296	298.528	242.882	 	 	 	 
5297	298.601	243.181	 	 	 	 
5298	298.528	243.479	 	 	 	 
5299	298.626	243.778	 	 	 	 
5300	298.528	244.077	 	 	 	 
5301	298.528	244.375	 	 	 	 
5302	298.478	244.674	 	 	 	 
5303	298.601	244.972	 	 	 	 
5304	298.577	245.271	 	 	 	 
5305	298.528	245.569	 	 	 	 
5306	298.528	245.868	 	 	 	 
5307	298.528	246.166	 	 	 	 
5308	298.577	246.465	 	 	 	 
5309	298.577	246.764	 	 	 	 
5310	298.626	247.062	 	 	 	 
5311	298.601	247.361	 	 	 	 
5312	298.503	247.659	 	 	 	 
5313	298.577	247.958	 	 	 	 
5314	298.650	248.256	 	 	 	 
5315	298.650	248.555	 	 	 	 
5316	298.650	248.854	 	 	 	 
5317	298.552	249.152	 	 	 	 
5318	298.577	249.451	 	 	 	 
5319	298.650	249.750	 	 	 	 
5320	298.552	250.048	 	 	 	 
5321	298.577	250.347	 	 	 	 
5322	298.552	250.645	 	 	 	 
5323	298.528	250.944	 	 	 	 
5324	298.577	251.242	 	 	 	 
5325	298.528	251.541	 	 	 	 
5326	298.650	251.840	 	 	 	 
5327	298.675	252.138	 	 	 	 
5328	298.528	252.437	 	 	 	 
5329	298.552	252.735	 	 	 	 
5330	298.724	253.034	 	 	 	 
5331	298.650	253.333	 	 	 	 
5332	298.601	253.631	 	 	 	 
5333	298.528	253.930	 	 	 	 
5334	298.601	254.228	 	 	 	 
5335	298.552	254.527	 	 	 	 
5336	298.577	254.826	 	 	 	 
5337	298.626	255.124	 	 	 	 
5338	298.601	255.423	 	 	 	 
5339	298.577	255.721	 	 	 	 
5340	298.601	256.020	 	 	 	 
5341	298.601	256.319	 	 	 	 
5342	298.650	256.617	 	 	 	 
5343	298.577	256.916	 	 	 	 
5344	298.552	257.214	 	 	 	 
5345	298.577	257.513	 	 	 	 
5346	298.583	257.811	 	 	 	 
5347	298.552	258.110	 	 	 	 
5348	298.552	258.409	 	 	 	 
5349	298.626	258.707	 	 	 	 
5350	298.650	259.006	 	 	 	 
5351	298.577	259.304	 	 	 	 
5352	298.528	259.603	 	 	 	 
5353	298.528	259.901	 	 	 	 
5354	298.626	260.200	 	 	 	 
5355	298.552	260.499	 	 	 	 
5356	298.528	260.797	 	 	 	 
5357	298.577	261.096	 	 	 	 
5358	298.454	261.394	 	 	 	 
5359	298.528	261.693	 	 	 	 
5360	298.528	261.991	 	 	 	 
5361	298.650	262.290	 	 	 	 
5362	298.601	262.589	 	 	 	 
5363	298.601	262.887	 	 	 	 
5364	298.577	263.186	 	 	 	 
5365	298.503	263.484	 	 	 	 
5366	298.577	263.783	 	 	 	 
5367	298.601	264.081	 	 	 	 
5368	298.626	264.380	 	 	 	 
5369	298.626	264.679	 	 	 	 
5370	298.478	264.977	 	 	 	 
5371	298.552	265.276	 	 	 	 
5372	298.454	265.574	 	 	 	 
5373	298.528	265.873	 	 	 	 
5374	298.478	266.171	 	 	 	 
5375	298.380	266.470	 	 	 	 
5376	298.552	266.768	 	 	 	 
5377	298.577	267.067	 	 	 	 
5378	298.528	267.365	 	 	 	 
5379	298.626	267.664	 	 	 	 
5380	298.478	267.962	 	 	 	 
5381	298.478	268.261	 	 	 	 
5382	298.503	268.559	 	 	 	 
5383	298.454	268.858	 	 	 	 
5384	298.503	269.156	 	 	 	 
5385	298.577	269.455	 	 	 	 
5386	298.503	269.753	 	 	 	 
5387	298.577	270.052	 	 	 	 
5388	298.528	270.350	 	 	 	 
5389	298.503	270.649	 	 	 	 
5390	298.454	270.947	 	 	 	 
5391	298.528	271.246	 	 	 	 
5392	298.552	271.544	 	 	 	 
5393	298.503	271.843	 	 	 	 
5394	298.528	272.141	 	 	 	 
5395	298.478	272.440	 	 	 	 
5396	298.601	272.739	 	 	 	 
5397	298.503	273.037	 	 	 	 
5398	298.429	273.335	 	 	 	 
5399	298.454	273.634	 	 	 	 
5400	298.454	273.932	 	 	 	 
5401	298.601	274.231	 	 	 	 
5402	298.528	274.530	 	 	 	 
5403	298.454	274.828	 	 	 	 
5404	298.528	275.126	 	 	 	 
5405	298.528	275.425	 	 	 	 
5406	298.528	275.724	 	 	 	 
5407	298.552	276.022	 	 	 	 
5408	298.552	276.321	 	 	 	 
5409	298.356	276.619	 	 	 	 
5410	298.601	276.918	 	 	 	 
5411	298.478	277.216	 	 	 	 
5412	298.454	277.515	 	 	 	 
5413	298.454	277.813	 	 	 	 
5414	298.405	278.111	 	 	 	 
5415	298.503	278.410	 	 	 	 
5416	298.626	278.709	 	 	 	 
5417	298.503	279.007	 	 	 	 
5418	298.528	279.306	 	 	 	 
5419	298.552	279.604	 	 	 	 
5420	298.552	279.903	 	 	 	 
5421	298.552	280.201	 	 	 	 
5422	298.478	280.500	 	 	 	 
5423	298.577	280.798	 	 	 	 
5424	298.503	281.097	 	 	 	 
5425	298.454	281.395	 	 	 	 
5426	298.528	281.694	 	 	 	 
5427	298.528	281.992	 	 	 	 
5428	298.552	282.291	 	 	 	 
5429	298.528	282.589	 	 	 	 
5430	298.503	282.888	 	 	 	 
5431	298.528	283.186	 	 	 	 
5432	298.454	283.485	 	 	 	 
5433	298.454	283.783	 	 	 	 
5434	298.577	284.082	 	 	 	 
5435	298.503	284.380	 	 	 	 
5436	298.552	284.679	 	 	 	 
5437	298.577	284.978	 	 	 	 
5438	298.429	285.276	 	 	 	 
5439	298.478	285.574	 	 	 	 
5440	298.528	285.873	 	 	 	 
5441	298.552	286.172	 	 	 	 
5442	298.454	286.470	 	 	 	 
5443	298.478	286.768	 	 	 	 
5444	298.552	287.067	 	 	 	 
5445	298.503	287.366	 	 	 	 
5446	298.552	287.664	 	 	 	 
5447	298.650	287.963	 	 	 	 
5448	298.577	288.261	 	 	 	 
5449	298.552	288.560	 	 	 	 
5450	298.405	288.858	 	 	 	 
5451	298.454	289.157	 	 	 	 
5452	298.546	289.455	 	 	 	 
5453	298.454	289.754	 	 	 	 
5454	298.601	290.052	 	 	 	 
5455	298.552	290.351	 	 	 	 
5456	298.552	290.649	 	 	 	 
5457	298.405	290.948	 	 	 	 
5458	298.552	291.246	 	 	 	 
5459	298.528	291.545	 	 	 	 
5460	298.454	291.843	 	 	 	 
5461	298.478	292.142	 	 	 	 
5462	298.552	292.440	 	 	 	 
5463	298.577	292.739	 	 	 	 
5464	298.478	293.037	 	 	 	 
5465	298.454	293.336	 	 	 	 
5466	298.454	293.634	 	 	 	 
5467	298.454	293.933	 	 	 	 
5468	298.478	294.231	 	 	 	 
5469	298.528	294.530	 	 	 	 
5470	298.601	294.828	 	 	 	 
5471	298.552	295.127	 	 	 	 
5472	298.552	295.425	 	 	 	 
5473	298.454	295.724	 	 	 	 
5474	298.552	296.022	 	 	 	 
5475	298.454	296.321	 	 	 	 
5476	298.454	296.619	 	 	 	 
5477	298.478	296.918	 	 	 	 
5478	298.454	297.216	 	 	 	 
5479	298.528	297.515	 	 	 	 
5480	298.528	297.813	 	 	 	 
5481	298.478	298.112	 	 	 	 
5482	298.528	298.410	 	 	 	 
5483	298.528	298.709	 	 	 	 
5484	298.528	299.007	 	 	 	 
5485	298.601	299.306	 	 	 	 
5486	298.528	299.605	 	 	 	 
5487	298.454	299.903	 	 	 	 
5488	298.528	300.202	 	 	 	 
5489	298.429	300.500	 	 	 	 
5490	298.454	300.798	 	 	 	 
5491	298.528	301.097	 	 	 	 
5492	298.454	301.395	 	 	 	 
5493	298.552	301.694	 	 	 	 
5494	298.429	301.992	 	 	 	 
5495	298.503	302.291	 	 	 	 
5496	298.478	302.589	 	 	 	 
5497	298.356	302.888	 	 	 	 
5498	298.454	303.186	 	 	 	 
5499	298.454	303.485	 	 	 	 
5500	298.503	303.783	 	 	 	 
5501	298.528	304.082	 	 	 	 
5502	298.331	304.380	 	 	 	 
5503	298.429	304.678	 	 	 	 
5504	298.429	304.977	 	 	 	 
5505	298.380	305.275	 	 	 	 
5506	298.478	305.574	 	 	 	 
5507	298.405	305.872	 	 	 	 
5508	298.429	306.171	 	 	 	 
5509	298.454	306.469	 	 	 	 
5510	298.429	306.767	 	 	 	 
5511	298.454	307.066	 	 	 	 
5512	298.478	307.364	 	 	 	 
5513	298.405	307.663	 	 	 	 
5514	298.454	307.961	 	 	 	 
5515	298.405	308.260	 	 	 	 
5516	298.503	308.558	 	 	 	 
5517	298.478	308.857	 	 	 	 
5518	298.478	309.155	 	 	 	 
5519	298.331	309.453	 	 	 	 
5520	298.454	309.752	 	 	 	 
5521	298.454	310.050	 	 	 	 
5522	298.380	310.349	 	 	 	 
5523	298.380	310.647	 	 	 	 
5524	298.429	310.946	 	 	 	 
5525	298.405	311.244	 	 	 	 
5526	298.478	311.542	 	 	 	 
5527	298.331	311.841	 	 	 	 
5528	298.380	312.139	 	 	 	 
5529	298.405	312.438	 	 	 	 
5530	298.454	312.736	 	 	 	 
5531	298.405	313.034	 	 	 	 
5532	298.478	313.333	 	 	 	 
5533	298.478	313.631	 	 	 	 
5534	298.429	313.930	 	 	 	 
5535	298.380	314.228	 	 	 	 
5536	298.405	314.527	 	 	 	 
5537	298.552	314.825	 	 	 	 
5538	298.307	315.123	 	 	 	 
5539	298.331	315.422	 	 	 	 
5540	298.405	315.720	 	 	 	 
5541	298.405	316.019	 	 	 	 
5542	298.454	316.317	 	 	 	 
5543	298.331	316.615	 	 	 	 
5544	298.405	316.914	 	 	 	 
5545	298.478	317.212	 	 	 	 
5546	298.380	317.511	 	 	 	 
5547	298.454	317.809	 	 	 	 
5548	298.454	318.108	 	 	 	 
5549	298.528	318.406	 	 	 	 
5550	298.429	318.704	 	 	 	 
5551	298.454	319.003	 	 	 	 
5552	298.454	319.301	 	 	 	 
5553	298.429	319.600	 	 	 	 
5554	298.380	319.898	 	 	 	 
5555	298.380	320.197	 	 	 	 
5556	298.429	320.495	 	 	 	 
5557	298.380	320.793	 	 	 	 
5558	298.417	321.092	 	 	 	 
5559	298.454	321.390	 	 	 	 
5560	298.454	321.689	 	 	 	 
5561	298.429	321.987	 	 	 	 
5562	298.503	322.286	 	 	 	 
5563	298.552	322.584	 	 	 	 
5564	298.405	322.883	 	 	 	 
5565	298.454	323.181	 	 	 	 
5566	298.405	323.479	 	 	 	 
5567	298.429	323.778	 	 	 	 
5568	298.307	324.076	 	 	 	 
5569	298.380	324.375	 	 	 	 
5570	298.405	324.673	 	 	 	 
5571	298.429	324.971	 	 	 	 
5572	298.405	325.270	 	 	 	 
5573	298.454	325.568	 	 	 	 
5574	298.429	325.867	 	 	 	 
5575	298.331	326.165	 	 	 	 
5576	298.405	326.463	 	 	 	 
5577	298.429	326.762	 	 	 	 
5578	298.429	327.060	 	 	 	 
5579	298.429	327.359	 	 	 	 
5580	298.429	327.657	 	 	 	 
5581	298.380	327.956	 	 	 	 
5582	298.331	328.254	 	 	 	 
5583	298.429	328.552	 	 	 	 
5584	298.454	328.851	 	 	 	 
5585	298.405	329.149	 	 	 	 
5586	298.478	329.448	 	 	 	 
5587	298.478	329.746	 	 	 	 
5588	298.429	330.045	 	 	 	 
5589	298.380	330.343	 	 	 	 
5590	298.380	330.641	 	 	 	 
5591	298.331	330.940	 	 	 	 
5592	298.454	331.238	 	 	 	 
5593	298.356	331.536	 	 	 	 
5594	298.380	331.835	 	 	 	 
5595	298.380	332.133	 	 	 	 
5596	298.331	332.432	 	 	 	 
5597	298.356	332.730	 	 	 	 
5598	298.356	333.028	 	 	 	 
5599	298.356	333.327	 	 	 	 
5600	298.356	333.625	 	 	 	 
5601	298.405	333.923	 	 	 	 
5602	298.380	334.222	 	 	 	 
5603	298.307	334.520	 	 	 	 
5604	298.356	334.818	 	 	 	 
5605	298.356	335.117	 	 	 	 
5606	298.282	335.415	 	 	 	 
5607	298.380	335.713	 	 	 	 
5608	298.331	336.012	 	 	 	 
5609	298.282	336.310	 	 	 	 
5610	298.454	336.608	 	 	 	 
5611	298.362	336.907	 	 	 	 
5612	298.282	337.205	 	 	 	 
5613	298.356	337.503	 	 	 	 
5614	298.331	337.802	 	 	 	 
5615	298.233	338.100	 	 	 	 
5616	298.307	338.398	 	 	 	 
5617	298.356	338.697	 	 	 	 
5618	298.356	338.995	 	 	 	 
5619	298.405	339.293	 	 	 	 
5620	298.356	339.592	 	 	 	 
5621	298.405	339.890	 	 	 	 
5622	298.356	340.189	 	 	 	 
5623	298.380	340.487	 	 	 	 
5624	298.282	340.785	 	 	 	 
5625	298.331	341.084	 	 	 	 
5626	298.331	341.382	 	 	 	 
5627	298.356	341.680	 	 	 	 
5628	298.405	341.979	 	 	 	 
5629	298.405	342.277	 	 	 	 
5630	298.380	342.575	 	 	 	 
5631	298.405	342.874	 	 	 	 
5632	298.429	343.172	 	 	 	 
5633	298.258	343.471	 	 	 	 
5634	298.258	343.769	 	 	 	 
5635	298.307	344.067	 	 	 	 
5636	298.331	344.365	 	 	 	 
