TIME	P	Q
s	uW	mJ
4060	191.853	522.004
4061	191.190	522.195
4062	190.503	522.386
4063	189.865	522.576
4064	189.251	522.765
4065	188.613	522.954
4066	188.074	523.142
4067	187.251	523.329
4068	186.552	523.516
4069	185.939	523.702
4070	185.325	523.887
4071	184.687	524.072
4072	184.025	524.256
4073	183.534	524.439
4074	182.871	524.622
4075	182.380	524.804
4076	181.669	524.986
4077	181.031	525.167
4078	180.466	525.347
4079	179.804	525.527
4080	179.135	525.706
4081	178.380	525.885
4082	177.865	526.063
4083	177.202	526.240
4084	176.638	526.417
4085	175.951	526.592
4086	175.386	526.768
4087	174.847	526.943
4088	174.282	527.117
4089	173.718	527.291
4090	173.104	527.464
4091	172.564	527.636
4092	171.902	527.808
4093	171.313	527.980
4094	170.577	528.150
4095	170.061	528.320
4096	169.497	528.490
4097	168.982	528.659
4098	168.368	528.827
4099	167.828	528.995
4100	167.313	529.162
4101	166.601	529.329
4102	166.135	529.495
4103	165.644	529.661
4104	165.080	529.826
4105	164.368	529.990
4106	163.730	530.154
4107	163.092	530.317
4108	162.577	530.479
4109	162.037	530.641
4110	161.448	530.803
4111	160.982	530.964
4112	160.466	531.124
4113	159.926	531.284
4114	159.411	531.444
4115	158.773	531.602
4116	158.331	531.761
4117	157.669	531.918
4118	157.202	532.076
4119	156.681	532.232
4120	155.951	532.388
4121	155.460	532.544
4122	154.994	532.699
4123	154.380	532.853
4124	153.865	533.007
4125	153.399	533.160
4126	152.883	533.313
4127	152.294	533.466
4128	151.877	533.617
4129	151.337	533.769
4130	150.748	533.920
4131	150.258	534.070
4132	149.724	534.220
4133	149.153	534.369
4134	148.491	534.517
4135	148.147	534.665
4136	147.509	534.813
4137	147.092	534.960
4138	146.626	535.107
4139	146.061	535.253
4140	145.571	535.398
4141	145.129	535.543
4142	144.638	535.688
4143	144.196	535.832
4144	143.632	535.976
4145	143.080	536.119
4146	142.454	536.261
4147	141.988	536.403
4148	141.546	536.545
4149	141.031	536.686
4150	140.613	536.827
4151	140.025	536.966
4152	139.534	537.106
4153	139.018	537.245
4154	138.675	537.384
4155	138.184	537.522
4156	137.767	537.660
4157	137.301	537.797
4158	136.767	537.934
4159	136.270	538.070
4160	135.828	538.206
4161	135.264	538.341
4162	134.871	538.476
4163	134.429	538.610
4164	133.963	538.744
4165	133.325	538.878
4166	132.957	539.011
4167	132.491	539.143
4168	132.098	539.275
4169	131.730	539.407
4170	131.215	539.538
4171	130.638	539.669
4172	130.184	539.799
4173	129.693	539.929
4174	129.399	540.058
4175	128.785	540.187
4176	128.442	540.315
4177	127.951	540.443
4178	127.436	540.571
4179	127.141	540.698
4180	126.699	540.825
4181	126.258	540.951
4182	125.742	541.077
4183	125.350	541.202
4184	124.785	541.327
4185	124.221	541.451
4186	123.975	541.575
4187	123.411	541.698
4188	123.018	541.821
4189	122.626	541.944
4190	122.135	542.066
4191	121.718	542.188
4192	121.374	542.309
4193	120.908	542.430
4194	120.491	542.551
4195	120.196	542.671
4196	119.705	542.790
4197	119.061	542.909
4198	118.773	543.028
4199	118.282	543.147
4200	117.939	543.264
4201	117.423	543.382
4202	117.080	543.499
4203	116.638	543.616
4204	116.172	543.732
4205	115.779	543.848
4206	115.411	543.963
4207	114.994	544.078
4208	114.528	544.193
4209	114.258	544.307
4210	113.724	544.420
4211	113.252	544.534
4212	112.883	544.647
4213	112.515	544.759
4214	112.147	544.871
4215	111.755	544.983
4216	111.239	545.094
4217	110.896	545.205
4218	110.479	545.316
4219	110.110	545.426
4220	109.791	545.536
4221	109.399	545.645
4222	108.982	545.754
4223	108.626	545.863
4224	108.098	545.971
4225	107.681	546.078
4226	107.337	546.186
4227	106.945	546.293
4228	106.601	546.399
4229	106.258	546.505
4230	105.963	546.611
4231	105.448	546.717
4232	105.031	546.822
4233	104.663	546.927
4234	104.319	547.031
4235	104.123	547.135
4236	103.656	547.239
4237	103.043	547.342
4238	102.699	547.444
4239	102.429	547.547
4240	102.061	547.649
4241	101.693	547.751
4242	101.374	547.852
4243	101.006	547.953
4244	100.736	548.054
4245	100.172	548.154
4246	100.000	548.254
4247	99.534	548.354
4248	99.264	548.453
4249	98.834	548.552
4250	98.454	548.650
4251	98.135	548.748
4252	97.791	548.846
4253	97.399	548.943
4254	97.080	549.040
4255	96.785	549.137
4256	96.319	549.234
4257	96.147	549.330
4258	95.828	549.426
4259	95.362	549.521
4260	94.920	549.616
4261	94.601	549.710
4262	94.196	549.805
4263	93.890	549.899
4264	93.497	549.992
4265	93.202	550.085
4266	92.834	550.178
4267	92.515	550.270
4268	92.270	550.363
4269	91.877	550.455
4270	91.632	550.546
4271	91.190	550.638
4272	90.798	550.728
4273	90.528	550.819
4274	90.160	550.909
4275	89.982	550.999
4276	89.448	551.088
4277	89.080	551.178
4278	88.712	551.266
4279	88.417	551.355
4280	88.123	551.443
4281	88.000	551.531
4282	87.460	551.618
4283	87.190	551.705
4284	86.920	551.792
4285	86.577	551.879
4286	86.258	551.965
4287	85.865	552.051
4288	85.472	552.136
4289	85.178	552.222
4290	84.859	552.307
4291	84.540	552.391
4292	84.245	552.475
4293	83.951	552.559
4294	83.607	552.643
4295	83.485	552.726
4296	82.969	552.809
4297	82.601	552.892
4298	82.380	552.974
4299	82.086	553.056
4300	81.816	553.138
4301	81.460	553.220
4302	81.031	553.301
4303	80.687	553.381
4304	80.491	553.462
4305	80.245	553.542
4306	79.877	553.622
4307	79.558	553.702
4308	79.337	553.781
4309	78.920	553.860
4310	78.601	553.938
4311	78.454	554.017
4312	78.037	554.095
4313	77.816	554.173
4314	77.466	554.250
4315	77.252	554.327
4316	76.834	554.404
4317	76.564	554.481
4318	76.368	554.557
4319	76.049	554.633
4320	75.706	554.709
4321	75.460	554.784
4322	75.264	554.860
4323	74.945	554.935
4324	74.748	555.009
4325	74.454	555.084
4326	74.160	555.158
4327	73.877	555.232
4328	73.472	555.305
4329	73.252	555.379
4330	72.859	555.451
4331	72.638	555.524
4332	72.515	555.597
4333	72.098	555.669
4334	71.828	555.740
4335	71.534	555.812
4336	71.337	555.883
4337	70.994	555.954
4338	70.675	556.025
4339	70.479	556.096
4340	70.270	556.166
4341	69.890	556.236
4342	69.644	556.305
4343	69.374	556.375
4344	69.129	556.444
4345	68.908	556.513
4346	68.589	556.581
4347	68.368	556.650
4348	67.975	556.718
4349	67.681	556.785
4350	67.583	556.853
4351	67.288	556.920
4352	66.969	556.987
4353	66.718	557.054
4354	66.429	557.120
4355	66.110	557.187
4356	65.914	557.252
4357	65.595	557.318
4358	65.423	557.383
4359	65.202	557.449
4360	64.883	557.514
4361	64.564	557.578
4362	64.319	557.642
4363	64.221	557.707
4364	63.877	557.770
4365	63.779	557.834
4366	63.386	557.898
4367	63.092	557.961
4368	62.699	558.023
4369	62.626	558.086
4370	62.356	558.148
4371	62.110	558.211
4372	61.840	558.272
4373	61.571	558.334
4374	61.350	558.395
4375	61.227	558.457
4376	60.834	558.517
4377	60.638	558.578
4378	60.442	558.638
4379	60.129	558.699
4380	59.730	558.758
4381	59.607	558.818
4382	59.313	558.877
4383	59.067	558.936
4384	58.773	558.995
4385	58.601	559.054
4386	58.405	559.112
4387	58.110	559.170
4388	58.012	559.228
4389	57.669	559.286
4390	57.546	559.343
4391	57.276	559.401
4392	57.037	559.458
4393	56.785	559.514
4394	56.638	559.571
4395	56.368	559.628
4396	56.025	559.683
4397	55.926	559.739
4398	55.706	559.795
4399	55.534	559.851
4400	55.337	559.906
4401	54.969	559.961
4402	54.847	560.016
4403	54.577	560.070
4404	54.356	560.125
4405	54.110	560.179
4406	53.963	560.233
4407	53.644	560.287
4408	53.521	560.340
4409	53.202	560.393
4410	53.129	560.446
4411	52.810	560.499
4412	52.638	560.552
4413	52.466	560.604
4414	52.270	560.657
4415	51.975	560.708
4416	51.804	560.760
4417	51.558	560.812
4418	51.276	560.863
4419	51.141	560.914
4420	50.871	560.965
4421	50.724	561.016
4422	50.380	561.066
4423	50.184	561.116
4424	50.061	561.167
4425	49.767	561.216
4426	49.620	561.266
4427	49.423	561.315
4428	49.227	561.365
4429	49.006	561.414
4430	48.712	561.462
4431	48.497	561.511
4432	48.393	561.559
4433	48.196	561.607
4434	47.877	561.655
4435	47.706	561.703
4436	47.534	561.750
4437	47.288	561.798
4438	47.166	561.845
4439	46.945	561.892
4440	46.798	561.939
4441	46.552	561.985
4442	46.282	562.032
4443	46.086	562.078
4444	45.920	562.124
4445	45.620	562.169
4446	45.399	562.215
4447	45.301	562.260
4448	45.031	562.305
4449	44.908	562.350
4450	44.736	562.394
4451	44.540	562.439
4452	44.368	562.483
4453	44.147	562.528
4454	43.926	562.571
4455	43.779	562.615
4456	43.509	562.659
4457	43.380	562.702
4458	43.117	562.745
4459	42.871	562.788
4460	42.871	562.831
4461	42.454	562.873
4462	42.282	562.916
4463	42.209	562.958
4464	42.012	563.000
4465	41.767	563.042
4466	41.767	563.083
4467	41.620	563.125
4468	41.325	563.166
4469	41.104	563.207
4470	40.969	563.249
4471	40.761	563.289
4472	40.613	563.330
4473	40.491	563.370
4474	40.393	563.411
4475	40.098	563.451
4476	39.877	563.491
4477	39.828	563.531
4478	39.583	563.570
4479	39.436	563.610
4480	39.386	563.649
4481	39.215	563.688
4482	38.945	563.727
4483	38.706	563.766
4484	38.429	563.804
4485	38.331	563.843
4486	38.160	563.881
4487	38.012	563.919
4488	37.767	563.957
4489	37.644	563.994
4490	37.497	564.032
4491	37.252	564.069
4492	37.104	564.106
4493	37.055	564.143
4494	36.712	564.180
4495	36.589	564.216
4496	36.276	564.253
4497	36.221	564.289
4498	36.098	564.325
4499	35.828	564.361
4500	35.730	564.397
4501	35.558	564.432
4502	35.362	564.467
4503	35.313	564.503
4504	35.018	564.538
4505	34.945	564.573
4506	34.871	564.608
4507	34.626	564.642
4508	34.380	564.677
4509	34.288	564.711
4510	33.988	564.745
4511	33.890	564.779
4512	33.816	564.813
4513	33.693	564.846
4514	33.423	564.880
4515	33.325	564.913
4516	33.153	564.946
4517	33.006	564.979
4518	32.908	565.012
4519	32.736	565.045
4520	32.540	565.077
4521	32.417	565.110
4522	32.172	565.142
4523	31.926	565.174
4524	31.853	565.206
4525	31.706	565.237
4526	31.558	565.269
4527	31.411	565.300
4528	31.264	565.332
4529	31.141	565.363
4530	30.969	565.394
4531	30.822	565.425
4532	30.773	565.455
4533	30.479	565.486
4534	30.405	565.516
4535	30.202	565.547
4536	30.061	565.577
4537	29.890	565.606
4538	29.693	565.636
4539	29.595	565.666
4540	29.374	565.695
4541	29.276	565.724
4542	29.178	565.754
4543	28.982	565.783
4544	28.883	565.811
4545	28.638	565.840
4546	28.638	565.869
4547	28.368	565.897
4548	28.252	565.925
4549	28.123	565.953
4550	27.926	565.981
4551	27.828	566.009
4552	27.730	566.037
4553	27.509	566.064
4554	27.436	566.092
4555	27.239	566.119
4556	27.117	566.146
4557	26.969	566.173
4558	26.847	566.200
4559	26.675	566.227
4560	26.601	566.253
4561	26.485	566.280
4562	26.380	566.306
4563	26.160	566.332
4564	26.110	566.358
4565	25.963	566.384
4566	25.963	566.410
4567	25.669	566.436
4568	25.571	566.462
4569	25.448	566.487
4570	25.227	566.512
4571	25.178	566.537
4572	24.982	566.562
4573	24.834	566.587
4574	24.736	566.612
4575	24.564	566.637
4576	24.540	566.661
4577	24.368	566.686
4578	24.319	566.710
4579	23.975	566.734
4580	23.975	566.758
4581	23.853	566.782
4582	23.755	566.805
4583	23.503	566.829
4584	23.387	566.852
4585	23.337	566.876
4586	23.215	566.899
4587	23.043	566.922
4588	22.920	566.945
4589	22.945	566.968
4590	22.724	566.990
4591	22.601	567.013
4592	22.380	567.035
4593	22.307	567.058
4594	22.160	567.080
4595	22.110	567.102
4596	21.890	567.124
4597	21.791	567.146
4598	21.718	567.167
4599	21.595	567.189
4600	21.472	567.210
4601	21.301	567.232
4602	21.129	567.253
4603	20.982	567.274
4604	20.834	567.295
4605	20.761	567.315
4606	20.687	567.336
4607	20.540	567.357
4608	20.368	567.377
4609	20.245	567.397
4610	20.147	567.417
4611	20.074	567.438
4612	19.975	567.457
4613	19.877	567.477
4614	19.681	567.497
4615	19.509	567.517
4616	19.509	567.536
4617	19.387	567.555
4618	19.288	567.575
4619	19.215	567.594
4620	18.957	567.613
4621	18.896	567.632
4622	18.847	567.651
4623	18.699	567.669
4624	18.577	567.688
4625	18.503	567.706
4626	18.380	567.725
4627	18.221	567.743
4628	18.037	567.761
4629	18.037	567.779
4630	17.890	567.797
4631	17.816	567.815
4632	17.669	567.832
4633	17.546	567.850
4634	17.411	567.867
4635	17.350	567.885
4636	17.202	567.902
4637	17.080	567.919
4638	16.982	567.936
4639	16.883	567.953
4640	16.834	567.970
4641	16.663	567.986
4642	16.528	568.003
4643	16.540	568.019
4644	16.368	568.036
4645	16.245	568.052
4646	16.245	568.068
4647	16.098	568.084
4648	15.951	568.100
4649	15.902	568.116
4650	15.730	568.132
4651	15.656	568.148
4652	15.583	568.163
4653	15.436	568.179
4654	15.362	568.194
4655	15.215	568.209
4656	15.258	568.225
4657	15.067	568.240
4658	15.067	568.255
4659	15.018	568.270
4660	14.798	568.284
4661	14.601	568.299
4662	14.528	568.314
4663	14.479	568.328
4664	14.374	568.342
4665	14.209	568.357
4666	14.233	568.371
4667	14.061	568.385
4668	13.963	568.399
4669	13.939	568.413
4670	13.718	568.427
4671	13.693	568.440
4672	13.521	568.454
4673	13.472	568.467
4674	13.325	568.481
4675	13.301	568.494
4676	13.252	568.507
4677	13.153	568.520
4678	12.939	568.533
4679	12.883	568.546
4680	12.687	568.559
4681	12.638	568.572
4682	12.564	568.584
4683	12.417	568.596
4684	12.417	568.609
4685	12.294	568.621
4686	12.245	568.633
4687	12.049	568.645
4688	12.049	568.658
4689	11.902	568.669
4690	11.730	568.681
4691	11.632	568.693
4692	11.632	568.704
4693	11.577	568.716
4694	11.436	568.727
4695	11.362	568.739
4696	11.288	568.750
4697	11.018	568.761
4698	11.092	568.772
4699	10.920	568.783
4700	10.877	568.794
4701	10.847	568.805
4702	10.675	568.816
4703	10.528	568.826
4704	10.405	568.836
4705	10.405	568.847
4706	10.405	568.857
4707	10.252	568.867
4708	10.160	568.878
4709	10.160	568.888
4710	9.840	568.898
4711	9.890	568.908
4712	9.816	568.917
4713	9.742	568.927
4714	9.497	568.937
4715	9.571	568.946
4716	9.448	568.956
4717	9.325	568.965
4718	9.374	568.974
4719	9.202	568.984
4720	9.006	568.992
4721	8.957	569.001
4722	8.853	569.010
4723	8.859	569.019
4724	8.736	569.028
4725	8.663	569.037
4726	8.540	569.045
4727	8.515	569.054
4728	8.466	569.062
4729	8.411	569.071
4730	8.221	569.079
4731	8.098	569.087
4732	8.221	569.095
4733	8.098	569.103
4734	7.951	569.111
4735	7.926	569.119
4736	7.859	569.127
4737	7.755	569.135
4738	7.632	569.142
4739	7.460	569.150
4740	7.436	569.157
4741	7.436	569.165
4742	7.337	569.172
4743	7.337	569.179
4744	7.252	569.187
4745	7.166	569.194
4746	7.043	569.201
4747	7.067	569.208
4748	6.847	569.215
4749	6.896	569.222
4750	6.724	569.228
4751	6.699	569.235
4752	6.552	569.242
4753	6.479	569.248
4754	6.429	569.254
4755	6.479	569.261
4756	6.331	569.267
4757	6.282	569.274
4758	6.110	569.280
4759	6.061	569.286
4760	5.963	569.292
4761	5.963	569.298
4762	5.890	569.303
4763	5.890	569.309
4764	5.742	569.315
4765	5.644	569.321
4766	5.540	569.326
4767	5.571	569.332
4768	5.399	569.337
4769	5.301	569.343
4770	5.252	569.348
4771	5.276	569.353
4772	5.129	569.358
4773	5.006	569.363
4774	4.908	569.368
4775	4.933	569.373
4776	4.834	569.378
4777	4.736	569.383
4778	4.736	569.387
4779	4.540	569.392
4780	4.509	569.396
4781	4.491	569.401
4782	4.344	569.405
4783	4.319	569.410
4784	4.245	569.414
4785	4.098	569.418
4786	4.025	569.422
4787	4.031	569.426
4788	3.951	569.430
4789	3.853	569.434
4790	3.779	569.438
4791	3.779	569.441
4792	3.706	569.445
4793	3.534	569.449
4794	3.534	569.452
4795	3.515	569.456
4796	3.387	569.459
4797	3.337	569.462
4798	3.288	569.466
4799	3.264	569.469
4800	3.166	569.472
4801	3.018	569.475
4802	3.018	569.478
4803	2.945	569.481
4804	2.822	569.484
4805	2.748	569.487
4806	2.748	569.489
4807	2.724	569.492
4808	2.601	569.495
4809	2.521	569.497
4810	2.429	569.500
4811	2.405	569.502
4812	2.356	569.504
4813	2.331	569.507
4814	2.184	569.509
4815	2.258	569.511
4816	2.135	569.513
4817	2.025	569.515
4818	2.037	569.517
4819	1.988	569.519
4820	1.840	569.521
4821	1.816	569.523
4822	1.767	569.525
4823	1.767	569.527
4824	1.601	569.528
4825	1.644	569.530
4826	1.595	569.531
4827	1.374	569.533
4828	1.423	569.534
4829	1.301	569.536
4830	1.350	569.537
4831	1.270	569.538
4832	1.202	569.539
4833	1.202	569.541
4834	1.129	569.542
4835	1.080	569.543
4836	0.908	569.544
4837	0.883	569.545
4838	0.810	569.545
4839	0.736	569.546
4840	0.638	569.547
4841	0.687	569.547
4842	0.638	569.548
4843	0.515	569.549
4844	0.589	569.549
4845	0.393	569.550
4846	0.460	569.550
4847	0.442	569.551
4848	0.196	569.551
4849	0.319	569.551
4850	0.172	569.551
4851	0.074	569.551
4852	0.098	569.551
4853	0.037	569.551
4854	-0.049	569.551
4855	-0.025	569.551
4856	-0.074	569.551
4857	-0.074	569.551
4858	-0.172	569.551
4859	-0.245	569.551
4860	-0.221	569.551
4861	-0.245	569.550
4862	-0.344	569.550
4863	-0.319	569.550
4864	-0.442	569.549
4865	-0.540	569.549
4866	-0.491	569.548
4867	-0.663	569.547
4868	-0.699	569.547
4869	-0.834	569.546
