TIME	P	Q
s	uW	 J
109838	-164.515	1.195
109839	-164.442	1.195
109840	-164.147	1.195
109841	-164.000	1.195
109842	-163.975	1.195
109843	-163.853	1.194
109844	-163.926	1.194
109845	-163.712	1.194
109846	-163.558	1.194
109847	-163.288	1.194
109848	-163.239	1.194
109849	-163.141	1.193
109850	-162.994	1.193
109851	-162.871	1.193
109852	-162.896	1.193
109853	-162.822	1.193
109854	-162.675	1.193
109855	-162.577	1.192
109856	-162.356	1.192
109857	-162.282	1.192
109858	-162.239	1.192
109859	-162.061	1.192
109860	-161.914	1.192
109861	-161.791	1.191
109862	-161.644	1.191
109863	-161.571	1.191
109864	-161.448	1.191
109865	-161.252	1.191
109866	-161.055	1.191
109867	-161.055	1.191
109868	-160.736	1.190
109869	-160.761	1.190
109870	-160.638	1.190
109871	-160.491	1.190
109872	-160.368	1.190
109873	-160.147	1.190
109874	-160.074	1.189
109875	-160.172	1.189
109876	-159.975	1.189
109877	-159.902	1.189
109878	-159.755	1.189
109879	-159.607	1.189
109880	-159.485	1.188
109881	-159.362	1.188
109882	-159.239	1.188
109883	-159.067	1.188
109884	-158.871	1.188
109885	-158.871	1.188
109886	-158.601	1.187
109887	-158.405	1.187
109888	-158.380	1.187
109889	-158.258	1.187
109890	-158.110	1.187
109891	-158.012	1.187
109892	-157.939	1.187
109893	-157.742	1.186
109894	-157.521	1.186
109895	-157.472	1.186
109896	-157.350	1.186
109897	-157.104	1.186
109898	-156.957	1.186
109899	-156.932	1.185
109900	-156.761	1.185
109901	-156.638	1.185
109902	-156.466	1.185
109903	-156.245	1.185
109904	-156.172	1.185
109905	-155.902	1.184
109906	-155.804	1.184
109907	-155.730	1.184
109908	-155.730	1.184
109909	-155.436	1.184
109910	-155.448	1.184
109911	-155.215	1.184
109912	-154.945	1.183
109913	-154.896	1.183
109914	-154.650	1.183
109915	-154.479	1.183
109916	-154.356	1.183
109917	-154.282	1.183
109918	-154.086	1.182
109919	-153.865	1.182
109920	-153.718	1.182
109921	-153.497	1.182
109922	-153.301	1.182
109923	-153.110	1.182
109924	-152.957	1.182
109925	-152.736	1.181
109926	-152.368	1.181
109927	-152.393	1.181
109928	-152.172	1.181
109929	-151.902	1.181
109930	-151.779	1.181
109931	-151.583	1.180
109932	-151.436	1.180
109933	-151.362	1.180
109934	-151.166	1.180
109935	-150.945	1.180
109936	-150.736	1.180
109937	-150.552	1.180
109938	-150.528	1.179
109939	-150.282	1.179
109940	-150.159	1.179
109941	-150.012	1.179
109942	-149.865	1.179
109943	-149.767	1.179
109944	-149.595	1.179
109945	-149.448	1.178
109946	-149.276	1.178
109947	-149.153	1.178
109948	-148.859	1.178
109949	-148.730	1.178
109950	-148.540	1.178
109951	-148.540	1.177
109952	-148.147	1.177
109953	-147.951	1.177
109954	-147.779	1.177
109955	-147.706	1.177
109956	-147.411	1.177
109957	-147.166	1.177
109958	-147.166	1.176
109959	-146.847	1.176
109960	-146.748	1.176
109961	-146.429	1.176
109962	-146.245	1.176
109963	-146.086	1.176
109964	-145.914	1.176
109965	-145.816	1.175
109966	-145.644	1.175
109967	-145.472	1.175
109968	-145.350	1.175
109969	-145.227	1.175
109970	-145.080	1.175
109971	-144.932	1.175
109972	-144.736	1.174
109973	-144.442	1.174
109974	-144.147	1.174
109975	-144.055	1.174
109976	-143.755	1.174
109977	-143.607	1.174
109978	-143.288	1.174
109979	-143.043	1.173
109980	-142.748	1.173
109981	-142.577	1.173
109982	-142.454	1.173
109983	-142.159	1.173
109984	-141.890	1.173
109985	-141.718	1.173
109986	-141.595	1.172
109987	-141.276	1.172
109988	-141.147	1.172
109989	-140.859	1.172
109990	-140.663	1.172
109991	-140.540	1.172
109992	-140.270	1.172
109993	-140.074	1.171
109994	-139.902	1.171
109995	-139.632	1.171
109996	-139.411	1.171
109997	-139.166	1.171
109998	-139.141	1.171
109999	-138.920	1.171
110000	-138.650	1.170
110001	-138.534	1.170
110002	-138.331	1.170
110003	-138.209	1.170
110004	-138.184	1.170
110005	-137.865	1.170
110006	-137.840	1.170
110007	-137.571	1.169
110008	-137.423	1.169
110009	-137.350	1.169
110010	-137.104	1.169
110011	-137.006	1.169
110012	-136.883	1.169
110013	-136.613	1.169
110014	-136.436	1.169
110015	-136.196	1.168
110016	-136.123	1.168
110017	-135.853	1.168
110018	-135.804	1.168
110019	-135.607	1.168
110020	-135.337	1.168
110021	-135.215	1.168
110022	-134.969	1.167
110023	-134.748	1.167
110024	-134.552	1.167
110025	-134.380	1.167
110026	-134.110	1.167
110027	-134.006	1.167
110028	-133.718	1.167
110029	-133.571	1.167
110030	-133.374	1.166
110031	-133.129	1.166
110032	-132.933	1.166
110033	-132.761	1.166
110034	-132.613	1.166
110035	-132.270	1.166
110036	-132.221	1.166
110037	-132.000	1.165
110038	-131.779	1.165
110039	-131.485	1.165
110040	-131.393	1.165
110041	-131.141	1.165
110042	-130.896	1.165
110043	-130.699	1.165
110044	-130.479	1.165
110045	-130.331	1.164
110046	-130.086	1.164
110047	-129.791	1.164
110048	-129.669	1.164
110049	-129.374	1.164
110050	-129.252	1.164
110051	-128.957	1.164
110052	-128.785	1.163
110053	-128.558	1.163
110054	-128.270	1.163
110055	-128.123	1.163
110056	-127.804	1.163
110057	-127.607	1.163
110058	-127.509	1.163
110059	-127.239	1.163
110060	-126.945	1.162
110061	-126.822	1.162
110062	-126.552	1.162
110063	-126.429	1.162
110064	-126.184	1.162
110065	-126.086	1.162
110066	-125.871	1.162
110067	-125.742	1.162
110068	-125.595	1.161
110069	-125.472	1.161
110070	-125.178	1.161
110071	-125.006	1.161
110072	-124.908	1.161
110073	-124.712	1.161
110074	-124.564	1.161
110075	-124.344	1.161
110076	-124.147	1.160
110077	-124.000	1.160
110078	-123.632	1.160
110079	-123.368	1.160
110080	-123.092	1.160
110081	-122.945	1.160
110082	-122.626	1.160
110083	-122.233	1.160
110084	-122.159	1.159
110085	-121.865	1.159
110086	-121.546	1.159
110087	-121.350	1.159
110088	-121.080	1.159
110089	-120.834	1.159
110090	-120.589	1.159
110091	-120.319	1.159
110092	-120.166	1.159
110093	-119.828	1.158
110094	-119.632	1.158
110095	-119.313	1.158
110096	-119.067	1.158
110097	-118.945	1.158
110098	-118.626	1.158
110099	-118.528	1.158
110100	-118.184	1.158
110101	-117.914	1.157
110102	-117.644	1.157
110103	-117.276	1.157
110104	-117.153	1.157
110105	-116.779	1.157
110106	-116.564	1.157
110107	-116.270	1.157
110108	-116.049	1.157
110109	-115.877	1.157
110110	-115.632	1.156
110111	-115.362	1.156
110112	-115.117	1.156
110113	-114.822	1.156
110114	-114.577	1.156
110115	-114.233	1.156
110116	-113.988	1.156
110117	-113.742	1.156
110118	-113.282	1.155
110119	-113.031	1.155
110120	-112.761	1.155
110121	-112.540	1.155
110122	-112.221	1.155
110123	-112.025	1.155
110124	-111.779	1.155
110125	-111.558	1.155
110126	-111.215	1.155
110127	-111.141	1.154
110128	-110.822	1.154
110129	-110.528	1.154
110130	-110.258	1.154
110131	-109.932	1.154
110132	-109.767	1.154
110133	-109.497	1.154
110134	-109.252	1.154
110135	-109.006	1.154
110136	-108.810	1.153
110137	-108.442	1.153
110138	-108.319	1.153
110139	-108.049	1.153
110140	-107.877	1.153
110141	-107.656	1.153
110142	-107.386	1.153
110143	-107.141	1.153
110144	-106.822	1.153
110145	-106.528	1.153
110146	-106.356	1.152
110147	-106.061	1.152
110148	-105.939	1.152
110149	-105.718	1.152
110150	-105.571	1.152
110151	-105.301	1.152
110152	-105.080	1.152
110153	-104.932	1.152
110154	-104.663	1.152
110155	-104.368	1.151
110156	-104.049	1.151
110157	-103.767	1.151
110158	-103.386	1.151
110159	-103.215	1.151
110160	-103.018	1.151
110161	-102.577	1.151
110162	-102.479	1.151
110163	-102.184	1.151
110164	-101.939	1.151
110165	-101.767	1.150
110166	-101.497	1.150
110167	-101.301	1.150
110168	-101.153	1.150
110169	-100.883	1.150
110170	-100.564	1.150
110171	-100.221	1.150
110172	-99.926	1.150
110173	-99.828	1.150
110174	-99.656	1.150
110175	-99.411	1.149
110176	-99.117	1.149
110177	-98.896	1.149
110178	-98.552	1.149
110179	-98.356	1.149
110180	-98.307	1.149
110181	-97.988	1.149
110182	-97.644	1.149
110183	-97.362	1.149
110184	-97.031	1.149
110185	-96.859	1.148
110186	-96.491	1.148
110187	-96.221	1.148
110188	-96.025	1.148
110189	-95.828	1.148
110190	-95.558	1.148
110191	-95.215	1.148
110192	-94.847	1.148
110193	-94.601	1.148
110194	-94.380	1.148
110195	-94.037	1.147
110196	-93.736	1.147
110197	-93.423	1.147
110198	-93.202	1.147
110199	-92.883	1.147
110200	-92.761	1.147
110201	-92.466	1.147
110202	-92.147	1.147
110203	-91.902	1.147
110204	-91.755	1.147
110205	-91.436	1.147
110206	-91.264	1.146
110207	-90.896	1.146
110208	-90.626	1.146
110209	-90.405	1.146
110210	-89.988	1.146
110211	-89.840	1.146
110212	-89.571	1.146
110213	-89.276	1.146
110214	-89.006	1.146
110215	-88.761	1.146
110216	-88.466	1.146
110217	-88.319	1.145
110218	-87.951	1.145
110219	-87.706	1.145
110220	-87.460	1.145
110221	-87.190	1.145
110222	-87.000	1.145
110223	-86.675	1.145
110224	-86.356	1.145
110225	-86.258	1.145
110226	-85.988	1.145
110227	-85.865	1.145
110228	-85.448	1.145
110229	-85.202	1.144
110230	-84.957	1.144
110231	-84.859	1.144
110232	-84.564	1.144
110233	-84.368	1.144
110234	-84.074	1.144
110235	-83.761	1.144
110236	-83.534	1.144
110237	-83.264	1.144
110238	-82.969	1.144
110239	-82.650	1.144
110240	-82.454	1.144
110241	-82.233	1.143
110242	-81.890	1.143
110243	-81.791	1.143
110244	-81.399	1.143
110245	-81.129	1.143
110246	-80.859	1.143
110247	-80.589	1.143
110248	-80.190	1.143
110249	-79.902	1.143
110250	-79.534	1.143
110251	-79.386	1.143
110252	-79.067	1.143
110253	-78.773	1.142
110254	-78.577	1.142
110255	-78.160	1.142
110256	-77.988	1.142
110257	-77.693	1.142
110258	-77.472	1.142
110259	-77.129	1.142
110260	-76.859	1.142
110261	-76.620	1.142
110262	-76.368	1.142
110263	-76.172	1.142
110264	-75.951	1.142
110265	-75.607	1.142
110266	-75.509	1.141
110267	-75.166	1.141
110268	-74.920	1.141
110269	-74.724	1.141
110270	-74.405	1.141
110271	-74.160	1.141
110272	-73.791	1.141
110273	-73.399	1.141
110274	-73.178	1.141
110275	-72.908	1.141
110276	-72.663	1.141
110277	-72.245	1.141
110278	-72.000	1.141
110279	-71.681	1.141
110280	-71.337	1.140
110281	-70.969	1.140
110282	-70.675	1.140
110283	-70.233	1.140
110284	-69.988	1.140
110285	-69.620	1.140
110286	-69.202	1.140
110287	-68.890	1.140
110288	-68.540	1.140
110289	-68.123	1.140
110290	-67.877	1.140
110291	-67.656	1.140
110292	-67.313	1.140
110293	-67.092	1.140
110294	-66.896	1.139
110295	-66.552	1.139
110296	-66.209	1.139
110297	-66.135	1.139
110298	-65.767	1.139
110299	-65.521	1.139
110300	-65.282	1.139
110301	-64.908	1.139
110302	-64.564	1.139
110303	-64.393	1.139
110304	-64.123	1.139
110305	-63.828	1.139
110306	-63.730	1.139
110307	-63.264	1.139
110308	-63.239	1.139
110309	-62.822	1.139
110310	-62.675	1.138
110311	-62.356	1.138
110312	-62.135	1.138
110313	-61.877	1.138
110314	-61.546	1.138
110315	-61.399	1.138
110316	-61.055	1.138
110317	-60.785	1.138
110318	-60.442	1.138
110319	-60.172	1.138
110320	-59.877	1.138
110321	-59.607	1.138
110322	-59.313	1.138
110323	-58.920	1.138
110324	-58.650	1.138
110325	-58.331	1.138
110326	-57.957	1.137
110327	-57.742	1.137
110328	-57.472	1.137
110329	-57.153	1.137
110330	-57.055	1.137
110331	-56.638	1.137
110332	-56.417	1.137
110333	-56.147	1.137
110334	-55.902	1.137
110335	-55.583	1.137
110336	-55.190	1.137
110337	-54.994	1.137
110338	-54.699	1.137
110339	-54.350	1.137
110340	-53.963	1.137
110341	-53.669	1.137
110342	-53.521	1.137
110343	-53.129	1.137
110344	-52.957	1.136
110345	-52.761	1.136
110346	-52.368	1.136
110347	-52.098	1.136
110348	-51.926	1.136
110349	-51.411	1.136
110350	-51.239	1.136
110351	-50.896	1.136
110352	-50.577	1.136
110353	-50.282	1.136
110354	-50.086	1.136
110355	-49.767	1.136
110356	-49.472	1.136
110357	-49.080	1.136
110358	-48.908	1.136
110359	-48.663	1.136
110360	-48.319	1.136
110361	-48.074	1.136
110362	-47.804	1.136
110363	-47.436	1.136
110364	-47.166	1.136
110365	-46.859	1.135
110366	-46.626	1.135
110367	-46.429	1.135
110368	-46.061	1.135
110369	-45.791	1.135
110370	-45.571	1.135
110371	-45.227	1.135
110372	-44.883	1.135
110373	-44.736	1.135
110374	-44.368	1.135
110375	-44.049	1.135
110376	-43.706	1.135
110377	-43.411	1.135
110378	-43.031	1.135
110379	-42.675	1.135
110380	-42.356	1.135
110381	-41.914	1.135
110382	-41.742	1.135
110383	-41.350	1.135
110384	-41.104	1.135
110385	-40.761	1.135
110386	-40.442	1.135
110387	-40.172	1.134
110388	-39.877	1.134
110389	-39.558	1.134
110390	-39.239	1.134
110391	-38.871	1.134
110392	-38.528	1.134
110393	-38.258	1.134
110394	-37.963	1.134
110395	-37.693	1.134
110396	-37.472	1.134
110397	-37.227	1.134
110398	-37.006	1.134
110399	-36.785	1.134
110400	-36.540	1.134
110401	-36.368	1.134
110402	-36.172	1.134
110403	-35.877	1.134
110404	-35.558	1.134
110405	-35.337	1.134
110406	-35.067	1.134
110407	-34.748	1.134
110408	-34.380	1.134
110409	-34.209	1.134
110410	-33.963	1.134
110411	-33.620	1.134
110412	-33.423	1.134
110413	-33.252	1.134
110414	-32.883	1.134
110415	-32.638	1.133
110416	-32.344	1.133
110417	-32.025	1.133
110418	-31.607	1.133
110419	-31.362	1.133
110420	-31.117	1.133
110421	-30.822	1.133
110422	-30.380	1.133
110423	-30.209	1.133
110424	-29.816	1.133
110425	-29.644	1.133
110426	-29.374	1.133
110427	-28.982	1.133
110428	-28.859	1.133
110429	-28.515	1.133
110430	-28.196	1.133
110431	-27.804	1.133
110432	-27.558	1.133
110433	-27.264	1.133
110434	-26.994	1.133
110435	-26.601	1.133
110436	-26.405	1.133
110437	-26.086	1.133
110438	-25.865	1.133
110439	-25.497	1.133
110440	-25.325	1.133
110441	-25.031	1.133
110442	-24.638	1.133
110443	-24.387	1.133
110444	-24.074	1.133
110445	-23.902	1.133
110446	-23.558	1.133
110447	-23.288	1.133
110448	-23.018	1.133
110449	-22.871	1.133
110450	-22.479	1.133
110451	-22.196	1.133
110452	-21.988	1.132
110453	-21.644	1.132
110454	-21.202	1.132
110455	-21.055	1.132
110456	-20.736	1.132
110457	-20.515	1.132
110458	-20.098	1.132
110459	-19.779	1.132
110460	-19.534	1.132
110461	-19.288	1.132
110462	-19.018	1.132
110463	-18.699	1.132
110464	-18.552	1.132
110465	-18.202	1.132
110466	-18.061	1.132
110467	-17.791	1.132
110468	-17.497	1.132
110469	-17.301	1.132
110470	-16.908	1.132
110471	-16.663	1.132
110472	-16.252	1.132
110473	-15.975	1.132
110474	-15.583	1.132
110475	-15.239	1.132
110476	-14.994	1.132
110477	-14.552	1.132
110478	-14.282	1.132
110479	-14.061	1.132
110480	-13.675	1.132
110481	-13.276	1.132
110482	-12.933	1.132
110483	-12.663	1.132
110484	-12.344	1.132
110485	-11.975	1.132
110486	-11.755	1.132
110487	-11.448	1.132
110488	-10.920	1.132
110489	-10.552	1.132
110490	-10.258	1.132
110491	-9.963	1.132
110492	-9.718	1.132
110493	-9.325	1.132
110494	-9.074	1.132
110495	-8.785	1.132
110496	-8.466	1.132
110497	-8.270	1.132
110498	-7.926	1.132
110499	-7.804	1.132
110500	-7.485	1.132
110501	-7.264	1.132
110502	-6.957	1.132
110503	-6.577	1.132
110504	-6.380	1.132
110505	-6.135	1.132
110506	-5.791	1.132
110507	-5.546	1.132
110508	-5.153	1.132
110509	-4.822	1.132
110510	-4.613	1.132
110511	-4.417	1.132
110512	-4.098	1.132
110513	-3.779	1.132
110514	-3.509	1.132
110515	-3.337	1.132
110516	-3.018	1.132
110517	-2.724	1.132
110518	-2.503	1.132
110519	-2.258	1.132
110520	-2.037	1.132
110521	-1.644	1.132
110522	-1.325	1.132
110523	-1.012	1.132
110524	-0.687	1.132
110525	-0.393	1.132
110526	-0.147	1.132
110527	0.049	1.132
110528	0.294	1.132
110529	0.540	1.132
110530	0.957	1.132
110531	1.160	1.132
110532	1.620	1.132
110533	1.718	1.132
110534	2.037	1.132
110535	2.307	1.132
110536	2.552	1.132
110537	2.871	1.132
110538	3.129	1.132
110539	3.509	1.132
110540	3.755	1.132
110541	3.853	1.132
110542	4.123	1.132
110543	4.564	1.132
110544	4.785	1.132
110545	5.227	1.132
110546	5.546	1.132
110547	5.816	1.132
110548	6.037	1.132
110549	6.356	1.132
110550	6.650	1.132
110551	6.920	1.132
110552	7.190	1.132
110553	7.472	1.132
110554	7.730	1.132
110555	7.975	1.132
110556	8.245	1.132
110557	8.491	1.132
110558	8.834	1.132
110559	9.104	1.132
110560	9.387	1.132
110561	9.742	1.132
110562	10.037	1.132
110563	10.331	1.132
110564	10.577	1.132
110565	10.945	1.132
110566	11.141	1.132
110567	11.448	1.132
110568	11.828	1.132
110569	12.074	1.132
110570	12.245	1.132
110571	12.564	1.132
110572	12.908	1.132
110573	13.129	1.132
110574	13.436	1.132
110575	13.865	1.132
110576	13.963	1.132
110577	14.184	1.132
110578	14.552	1.132
110579	14.847	1.132
110580	15.092	1.132
110581	15.460	1.132
110582	15.828	1.132
110583	16.221	1.132
110584	16.466	1.132
110585	16.810	1.132
110586	17.129	1.132
110587	17.521	1.132
110588	17.742	1.132
110589	18.110	1.132
110590	18.479	1.132
110591	18.798	1.132
110592	19.067	1.132
110593	19.215	1.132
110594	19.607	1.132
110595	19.804	1.132
110596	20.190	1.132
110597	20.417	1.132
110598	20.883	1.132
110599	21.153	1.132
110600	21.374	1.132
110601	21.718	1.132
110602	21.963	1.133
110603	22.282	1.133
110604	22.675	1.133
110605	22.847	1.133
110606	23.215	1.133
110607	23.534	1.133
110608	23.804	1.133
110609	23.975	1.133
110610	24.294	1.133
110611	24.564	1.133
110612	24.810	1.133
110613	25.104	1.133
110614	25.521	1.133
110615	25.767	1.133
110616	26.012	1.133
110617	26.233	1.133
110618	26.577	1.133
110619	26.773	1.133
110620	27.043	1.133
110621	27.313	1.133
110622	27.656	1.133
110623	27.730	1.133
110624	28.000	1.133
110625	28.270	1.133
110626	28.583	1.133
110627	28.883	1.133
110628	29.178	1.133
110629	29.448	1.133
110630	29.816	1.133
110631	30.061	1.133
110632	30.331	1.133
110633	30.699	1.133
110634	31.067	1.133
110635	31.288	1.133
110636	31.681	1.133
110637	31.975	1.133
110638	32.319	1.133
110639	32.577	1.134
110640	33.006	1.134
110641	33.350	1.134
110642	33.620	1.134
110643	34.012	1.134
110644	34.380	1.134
110645	34.650	1.134
110646	35.043	1.134
110647	35.313	1.134
110648	35.681	1.134
110649	36.049	1.134
110650	36.344	1.134
110651	36.638	1.134
110652	37.086	1.134
110653	37.350	1.134
110654	37.595	1.134
110655	37.988	1.134
110656	38.160	1.134
110657	38.405	1.134
110658	38.577	1.134
110659	38.945	1.134
110660	39.092	1.134
110661	39.485	1.134
110662	39.706	1.134
110663	40.049	1.134
110664	40.196	1.134
110665	40.546	1.134
110666	40.736	1.135
110667	41.104	1.135
110668	41.252	1.135
110669	41.620	1.135
110670	41.791	1.135
110671	41.963	1.135
110672	42.307	1.135
110673	42.503	1.135
110674	42.748	1.135
110675	43.043	1.135
110676	43.313	1.135
110677	43.632	1.135
110678	44.025	1.135
